,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0027493,0.0,0.0,0.0,0.0,0.0,0.0,0.14579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027494,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.24357,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481996,0.0,0.0,0.0
MIMAT0027495,0.428019,0.0,0.0,0.0,0.0,0.0,0.0,0.335334,0.0,0.0,0.0,0.870448,0.505601,0.0,0.241671,0.0,0.0,0.150129,0.628387,0.6776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48714,0.0,0.0,1.117575,0.0,0.307458,0.308333,0.293117,0.0,0.0,0.200489,0.361408,0.0,0.288226,0.0,0.0,0.0,0.113146,0.0,0.227089
MIMAT0027497,0.214009,0.0,0.304423,0.797292,0.0,0.346395,0.291579,0.167667,0.340852,0.0,0.698067,2.17612,0.252801,0.467085,0.241671,0.503567,0.0,0.300258,0.628387,0.6776,0.75331,0.860407,0.0,1.187422,0.0,0.0,0.21103,1.461419,0.303893,0.673217,3.632118,0.0,1.844746,0.308333,0.879351,2.039479,0.064004,0.601466,0.361408,0.0,0.576452,0.355511,0.178586,0.240998,0.113146,3.045178,0.227089
MIMAT0027498,0.214009,0.0,0.0,0.265764,0.0,0.0,0.291579,0.167667,0.0,0.0,0.174517,0.435224,0.0,0.0,0.241671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220469,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.288226,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0027499,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027501,0.0,0.0,0.0,0.0,0.0,0.0,0.29158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573605,0.465885,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,1.359653,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147209,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838181,0.0,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558787,0.0,0.0,0.0,0.293117,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027504,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467085,0.241671,0.0,0.0,0.300258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,1.117575,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240998,0.0,0.0,0.0
MIMAT0027505,1.712075,0.317403,0.0,1.32882,2.717673,0.69279,1.457897,0.167667,0.340852,0.0,1.0471,7.398808,0.758402,0.0,0.725013,0.503567,0.502677,0.750645,0.0,0.6776,1.506619,0.860406,0.0,0.890565,0.786194,0.745878,0.42206,3.16641,0.759734,0.336609,5.029086,0.220469,1.537288,0.924999,1.172468,4.078957,0.576033,0.601467,0.180704,0.524686,0.288226,0.355511,0.178586,0.722994,0.113146,0.50753,0.0
MIMAT0027506,0.0,0.317403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027507,0.428018,0.634806,0.304423,0.265764,1.552956,0.346395,1.166317,1.006,0.340852,0.0,1.919683,2.17612,0.252801,0.93417,0.725012,2.014269,1.005354,0.300258,0.0,0.0,0.75331,0.573604,0.93177,0.0,0.393097,0.372939,1.477208,3.409979,1.215574,2.356261,3.632118,0.440938,0.0,0.0,0.879351,0.679826,0.192011,0.200489,0.0,0.78703,0.0,0.355511,0.178586,1.445986,1.244604,0.0,0.681267
MIMAT0027508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393097,0.0,0.21103,0.0,0.0,0.0,1.39697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027509,0.0,0.634807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628387,0.0,0.0,0.286802,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.307458,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0027510,0.642028,0.634807,0.304423,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,1.919684,0.435224,0.0,0.0,0.241671,0.0,0.0,0.600516,0.0,0.0,0.0,0.573604,0.0,0.0,0.0,0.0,0.0,0.24357,0.151947,0.0,0.838182,0.440938,0.0,0.0,0.879351,0.0,0.192012,0.400977,0.542112,0.0,0.0,0.0,0.535758,0.722994,0.0,0.0,0.227089
MIMAT0027511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.293117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027513,0.856037,0.634807,1.217693,2.126112,0.776478,0.346395,1.457896,1.676666,1.70426,0.618799,1.396133,3.046568,2.022405,0.93417,0.725013,1.510702,1.50803,1.050903,1.256774,2.710401,0.376655,0.573605,0.465885,0.296855,2.35858,0.372939,1.899267,1.948559,0.759733,1.346435,2.793937,0.661407,1.537288,0.0,2.051819,2.039479,0.640037,1.603909,0.542111,0.262343,1.441129,1.066534,1.160808,0.481996,1.018313,3.045178,0.0
MIMAT0027514,0.214009,0.0,0.0,0.0,0.0,0.346395,0.14579,0.0,0.0,0.3094,0.174517,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,1.355201,0.0,0.573605,0.0,0.0,0.393097,0.0,0.422059,0.0,0.0,0.0,0.558788,0.0,0.0,0.308333,0.0,0.0,0.064004,0.0,0.180704,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.0
MIMAT0027515,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.0,0.150129,0.0,0.0,0.0,0.286802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.279394,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240998,0.113146,0.0,0.0
MIMAT0027517,0.0,0.0,0.0,1.32882,0.0,0.692789,0.291579,0.503,0.340852,0.0,0.0,0.0,0.0,0.0,0.241671,2.014269,0.502677,0.150129,0.0,0.0,0.753309,0.573605,0.0,0.296855,0.786193,0.372939,0.844119,0.24357,0.0,0.336609,1.117575,0.0,0.614915,0.0,0.586234,0.679826,0.064004,0.0,0.722815,0.0,0.288226,0.0,0.178586,0.0,0.226292,0.50753,0.0
MIMAT0027518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0027521,0.214009,0.634806,0.304423,0.0,0.0,0.0,0.43737,0.670666,0.340852,0.0,0.872584,1.740896,0.0,0.93417,0.0,0.0,0.0,0.0,0.0,0.0,0.376655,0.0,0.0,0.0,0.393097,0.0,0.0,0.24357,0.151947,0.0,0.0,0.0,0.307458,0.308333,0.586234,3.399132,0.0,0.200489,0.0,0.0,0.288226,0.355511,0.267879,0.481996,0.226292,0.0,0.227089
MIMAT0027524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027525,0.642028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435224,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,0.0,0.0,0.151947,0.0,1.955756,0.0,0.0,0.0,0.0,0.0,0.128007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027526,0.214009,0.0,0.0,0.0,0.776478,0.0,0.14579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.279394,0.220469,0.0,0.924998,0.0,0.0,0.064004,0.0,0.361408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027527,0.214009,0.317403,0.0,0.0,0.0,0.346395,0.437369,0.0,0.0,0.0,1.570651,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.21103,0.73071,0.0,0.0,0.279394,0.0,0.0,0.0,0.293117,0.0,0.0,0.0,0.0,0.262343,0.0,0.0,0.0,0.240998,0.226292,0.50753,0.0
MIMAT0027530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286802,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.336609,0.0,0.0,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027531,0.214009,0.0,0.0,0.265764,0.0,0.0,0.14579,0.0,0.0,0.0,0.174517,0.870448,0.505601,0.0,0.0,0.503567,0.502677,0.0,0.628387,0.0,0.0,0.573605,0.0,0.0,0.0,0.0,0.21103,0.24357,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.679826,0.128007,0.601466,0.0,0.262343,0.288226,0.0,0.0,0.240998,0.0,0.50753,0.454178
MIMAT0027532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349033,0.0,0.0,0.0,0.0,0.0,0.0,0.300258,0.0,0.0,0.376655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293117,0.679826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286802,0.0,0.0,0.0,0.0,0.0,0.0,0.151947,0.0,0.0,0.0,0.0,0.0,0.293117,0.679826,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.113146,0.50753,0.454178
MIMAT0027535,0.0,0.0,0.304423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.558788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0027536,0.0,0.0,0.0,0.265764,0.388239,0.0,0.14579,0.167667,0.0,0.6188,0.349033,0.435224,0.0,0.0,0.0,0.0,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.21103,0.24357,0.151947,0.336609,2.514545,0.0,0.307458,0.308333,0.293117,0.0,0.0,0.400977,0.0,0.0,0.0,0.711022,0.0,0.0,0.0,0.0,0.0
MIMAT0027537,0.0,0.0,0.0,0.0,0.0,0.0,0.291579,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300258,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.0,0.0,0.151947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200489,0.0,0.524687,0.0,0.0,0.089293,0.240998,0.0,0.0,0.0
MIMAT0027539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286802,0.0,0.0,0.0,0.372939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027541,0.428018,0.0,0.0,0.265764,0.388239,0.346395,0.583159,0.335333,0.0,0.0,0.349034,1.305672,0.252801,0.0,0.483342,2.014269,0.0,0.300258,0.628387,0.0,0.0,0.573605,0.0,0.296855,0.393097,0.0,0.844119,0.48714,0.151947,0.0,0.279394,0.220469,0.0,0.308333,0.293117,0.679826,0.128007,0.601466,0.0,0.524686,0.576452,0.355511,0.089293,0.0,0.113146,1.015059,0.227089
MIMAT0027542,0.0,0.317403,0.608847,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.52355,0.870448,0.0,0.0,0.0,0.503567,0.0,0.0,1.256773,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.42206,0.24357,0.0,0.0,0.0,0.0,0.307458,0.0,0.293117,0.679826,0.064004,0.400978,0.0,0.0,0.0,0.0,0.0,0.0,0.113146,0.0,0.227089
MIMAT0027543,0.0,0.0,0.304423,0.0,0.0,0.0,0.0,0.167667,0.0,0.3094,0.349034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388001,0.0,0.286802,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.614916,0.0,0.0,0.0,0.064004,0.200489,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,1.015059,0.0
MIMAT0027544,0.0,0.0,0.0,0.265764,0.0,0.346395,0.0,0.0,0.0,0.0,0.0,0.435224,0.0,0.467085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307458,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027545,0.0,0.0,0.0,0.0,0.0,0.0,0.14579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027548,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288226,0.0,0.0,0.481995,0.0,0.0,0.0
MIMAT0027549,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523551,0.0,0.0,0.0,0.0,0.0,0.0,0.300258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.454178
MIMAT0027550,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064004,0.200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027551,0.428018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.279394,0.0,0.0,0.308333,0.0,0.0,0.064004,0.0,0.0,0.262343,0.288226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027552,0.0,0.0,0.0,0.0,0.0,0.0,0.291579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027553,0.0,0.0,0.0,0.0,0.0,0.0,0.14579,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628387,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.24357,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.0,0.400977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435224,0.505602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288226,0.0,0.0,0.0,0.0,0.50753,0.0
MIMAT0027567,0.0,0.317403,0.304423,0.797292,0.0,0.69279,0.29158,0.335333,0.0,0.3094,0.349034,0.870448,0.505602,0.0,0.0,0.0,0.0,0.150129,0.628387,0.0,0.376655,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.151947,1.346435,0.558788,0.661407,0.307458,0.0,0.293117,0.0,0.064004,0.200489,0.0,0.0,0.288226,0.355511,0.0,0.240998,0.339438,0.0,0.227089
MIMAT0027568,0.428018,0.0,0.608847,0.0,0.388239,0.0,0.0,0.0,0.0,0.3094,0.0,0.0,0.252801,0.0,0.0,2.014269,0.0,0.0,0.628387,0.6776,0.0,0.286802,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.558788,0.0,0.922373,0.0,0.586234,0.0,0.192012,0.601466,0.361408,0.0,0.288226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
